iter	RMSE
2918	0.09313314287
2919	0.09312577708
2920	0.09311316765
2921	0.09310534434
2922	0.09309631618
2923	0.09308748575
2924	0.09307595451
2925	0.09306799114
2926	0.0930592484
2927	0.09305097095
2928	0.09304222012
2929	0.09303207696
2930	0.09302411759
2931	0.09301352075
2932	0.09300467501
2933	0.09299627671
2934	0.09298483769
2935	0.09297562639
2936	0.09296687765
2937	0.09295625386
2938	0.09294673091
2939	0.09293694035
2940	0.09292611487
2941	0.09292067615
2942	0.09291334123
2943	0.09290490099
2944	0.09289420557
2945	0.09288861376
2946	0.09288084468
2947	0.09287795136
2948	0.09286919457
2949	0.09285906419
2950	0.0928493184
2951	0.09283963962
2952	0.09283401682
2953	0.09282543663
2954	0.092817321
2955	0.09280588141
2956	0.09279657054
2957	0.09279413209
2958	0.09278670266
2959	0.09277898278
2960	0.09276871965
2961	0.09275752316
2962	0.09274926561
2963	0.09274114455
2964	0.09273578656
2965	0.09272920083
2966	0.09271851659
2967	0.09270531962
2968	0.09269638522
2969	0.09268738697
2970	0.09267674891
2971	0.09266947524
2972	0.09265809519
2973	0.09264715912
2974	0.09264430961
2975	0.09263546698
2976	0.09262437877
2977	0.09261666089
2978	0.09260857663
2979	0.09260095855
2980	0.09259299712
2981	0.09258603982
2982	0.09257864267
2983	0.09257140353
2984	0.09256428761
2985	0.09255716447
2986	0.0925499302
2987	0.09253966314
2988	0.09253193861
2989	0.09252345502
2990	0.09251557234
2991	0.09250953464
2992	0.09250145961
2993	0.09249250356
2994	0.09248366037
2995	0.09247585128
2996	0.09247302964
2997	0.09246362283
2998	0.09245763895
2999	0.09244682561
3000	0.09243612209
3001	0.09242448603
3002	0.09241513617
3003	0.09240513464
3004	0.09240267518
3005	0.09239164703
3006	0.09238369007
3007	0.0923729413
3008	0.09236309414
3009	0.09235806021
3010	0.09234385058
3011	0.09233636742
3012	0.092329113
3013	0.09232631985
3014	0.09231829306
3015	0.09230726974
3016	0.09230042997
3017	0.09229228147
3018	0.09228160008
3019	0.09227237341
3020	0.09225895378
3021	0.092250829
3022	0.09224805343
3023	0.09223492677
3024	0.09222565991
3025	0.09221813338
3026	0.09220822709
3027	0.09219965939
3028	0.09218911353
3029	0.09217883327
3030	0.09216821718
3031	0.09216330378
3032	0.09215655747
3033	0.09214844982
3034	0.09214167786
3035	0.09213443806
3036	0.09212490314
3037	0.09211910005
3038	0.09210924438
3039	0.09209946357
3040	0.09208978619
3041	0.09208239222
3042	0.09207859652
3043	0.09206992685
3044	0.09206206059
3045	0.0920545273
3046	0.09204604905
3047	0.09203467147
3048	0.09202607264
3049	0.09201449584
3050	0.09201176802
3051	0.09200497617
3052	0.09199770298
3053	0.09198679284
3054	0.09198076924
3055	0.09197530831
3056	0.09196560996
3057	0.09195654447
3058	0.09194916399
3059	0.09194167726
3060	0.09193035853
3061	0.09191963963
3062	0.09190851261
3063	0.09189822417
3064	0.0918878334
3065	0.09188048637
3066	0.09186937028
3067	0.09186247487
3068	0.09185464998
3069	0.09184894829
3070	0.09184541215
3071	0.09183967809
3072	0.09183303063
3073	0.09182130632
3074	0.09181473292
3075	0.0918041248
3076	0.09179702256
3077	0.09178796701
3078	0.09178156474
3079	0.09177502013
3080	0.09176770268
3081	0.09175814609
3082	0.09174477304
3083	0.09173540356
3084	0.09172458655
3085	0.0917189403
3086	0.09170713164
3087	0.09170030054
3088	0.09169112805
3089	0.09168171261
3090	0.09167277543
3091	0.09166343756
3092	0.09165352607
3093	0.091642321
3094	0.09163502567
3095	0.09162853626
3096	0.0916212366
3097	0.09161582811
3098	0.09160380317
3099	0.09159397818
3100	0.09158369933
3101	0.09157257871
3102	0.09156634134
3103	0.09155973067
3104	0.09155148894
3105	0.0915446494
3106	0.09153175144
3107	0.0915270119
3108	0.09152007854
3109	0.09151016668
3110	0.0915056993
3111	0.09150023013
3112	0.09149287216
3113	0.09147916776
3114	0.09146974342
3115	0.09145662433
3116	0.09144996961
3117	0.09144355941
3118	0.0914359864
3119	0.09142525795
3120	0.0914227655
3121	0.09141408939
3122	0.09140605662
3123	0.09140373995
3124	0.09139590561
3125	0.0913898358
3126	0.0913796542
3127	0.09137015708
3128	0.09136241217
3129	0.09135517049
3130	0.09134730286
3131	0.09134500155
3132	0.09133480485
3133	0.09132205573
3134	0.09131556199
3135	0.09130923375
3136	0.0912978927
3137	0.09129074922
3138	0.09127937149
3139	0.09126880428
3140	0.09125871718
3141	0.09124936718
3142	0.0912413898
3143	0.09123459962
3144	0.09122551031
3145	0.09121633058
3146	0.09120622571
3147	0.09119680627
3148	0.09118330207
3149	0.09117562335
3150	0.09116799225
3151	0.09115799057
3152	0.09115012463
3153	0.0911391856
3154	0.0911336442
3155	0.09112243366
3156	0.09111595351
3157	0.09110599123
3158	0.09109315266
3159	0.09108254724
3160	0.09107530794
3161	0.09106292549
3162	0.09105583239
3163	0.09104957402
3164	0.0910425194
3165	0.09103243137
3166	0.0910240291
3167	0.09101631046
3168	0.09100927776
3169	0.09100024442
3170	0.09099032008
3171	0.09098498369
3172	0.09097861744
3173	0.09097139869
3174	0.0909648969
3175	0.09095220852
3176	0.09094607162
3177	0.09093835432
3178	0.09093036268
3179	0.09092345602
3180	0.09091588066
3181	0.09090782926
3182	0.09089778656
3183	0.09088947152
3184	0.09088029382
3185	0.09087281023
3186	0.0908677574
3187	0.09085759071
3188	0.09085533665
3189	0.09084718902
3190	0.09084002575
3191	0.09083161227
3192	0.09082482378
3193	0.09081733367
3194	0.09081492162
3195	0.09080814
3196	0.09080034515
3197	0.09079536663
3198	0.09078883389
3199	0.0907806768
3200	0.09076926539
3201	0.09076127032
3202	0.09075048613
3203	0.09074305623
3204	0.0907341546
3205	0.09072344883
3206	0.0907149791
3207	0.0907059965
3208	0.09069623766
3209	0.0906893288
3210	0.09068138045
3211	0.09067075699
3212	0.09066211133
3213	0.09065409815
3214	0.09064576691
3215	0.09063861577
3216	0.090629625
3217	0.09062146839
3218	0.09061309418
3219	0.09060587306
3220	0.09059816767
3221	0.09058732424
3222	0.09058493648
3223	0.0905797019
3224	0.09057514581
3225	0.09056548253
3226	0.09055904615
3227	0.09054825711
3228	0.09054130244
3229	0.09053473762
3230	0.09052590031
3231	0.09051742756
3232	0.09051165173
3233	0.0905045426
3234	0.09049772911
3235	0.09048762829
3236	0.09048064119
3237	0.09047234569
3238	0.09046535177
3239	0.090459306
3240	0.09045045343
3241	0.0904383312
3242	0.09043390716
3243	0.09042863066
3244	0.09042207234
3245	0.09041491178
3246	0.09040631779
3247	0.09039667467
3248	0.09038740658
3249	0.09037688845
3250	0.09036735487
3251	0.09036223279
3252	0.09035332705
3253	0.09034126472
3254	0.09032913536
3255	0.09032040373
3256	0.09030949447
3257	0.09030418602
3258	0.09029782614
3259	0.09028785554
3260	0.09027880803
3261	0.09026992145
3262	0.09026367312
3263	0.09025683277
3264	0.09024802246
3265	0.09024174756
3266	0.09023646918
3267	0.09023043312
3268	0.09021978766
3269	0.0902118688
3270	0.09020473064
3271	0.09019508373
3272	0.09018818043
3273	0.09017565793
3274	0.09016485117
3275	0.09016267848
3276	0.09015902323
3277	0.09014991242
3278	0.09014124129
3279	0.09013237253
3280	0.09012524341
3281	0.0901186156
3282	0.09011188079
3283	0.09010560875
3284	0.09010145953
3285	0.09009449225
3286	0.09009216125
3287	0.09008778297
3288	0.09007995627
3289	0.0900691355
3290	0.09006319838
3291	0.09005255287
3292	0.09004333325
3293	0.09003838556
3294	0.0900301602
3295	0.09002133025
3296	0.09000837237
3297	0.09000124498
3298	0.089992299
3299	0.08998199682
3300	0.08997529253
3301	0.08996695677
3302	0.0899600369
3303	0.0899454958
3304	0.08993766068
3305	0.08993315764
3306	0.08992394536
3307	0.08991547559
3308	0.08990888753
3309	0.08990020835
3310	0.08989293209
3311	0.08988435894
3312	0.08987767115
3313	0.08986828762
3314	0.08986081253
3315	0.08985609179
3316	0.08984945137
3317	0.08984241844
3318	0.08983585136
3319	0.08982958513
3320	0.08982109449
3321	0.08981272598
3322	0.08980292519
3323	0.08979554145
3324	0.08978956378
3325	0.08978016503
3326	0.08977182621
3327	0.08976332904
3328	0.08975862058
3329	0.08975006305
3330	0.08974193606
3331	0.08973362132
3332	0.08972177435
3333	0.08971110204
3334	0.08969867595
3335	0.08969177609
3336	0.08968949466
3337	0.08968291691
3338	0.08967321269
3339	0.08966229645
3340	0.08965431691
3341	0.08964628532
3342	0.08963946137
3343	0.08963227183
3344	0.08962800525
3345	0.08961702013
3346	0.08961091411
3347	0.08960865521
3348	0.0896026205
3349	0.08959498406
3350	0.08958887719
3351	0.0895790112
3352	0.08957089106
3353	0.08956225617
3354	0.08956018088
3355	0.08955794456
3356	0.08954942862
3357	0.08954104276
3358	0.08953090086
3359	0.08952112894
3360	0.0895143605
3361	0.08950445199
3362	0.08949519368
3363	0.08948873041
3364	0.08948204102
3365	0.08947413559
3366	0.08946191135
3367	0.08945579052
3368	0.08944699013
3369	0.08944039946
3370	0.08943403451
3371	0.08942700733
3372	0.08942074902
3373	0.08941482272
3374	0.08940475548
3375	0.08939834353
3376	0.08938852421
3377	0.08938174463
3378	0.08937443367
3379	0.08936874223
3380	0.08936015984
3381	0.08935312583
3382	0.08934377346
3383	0.08933727613
3384	0.08933008997
3385	0.08932365125
3386	0.08931710059
3387	0.08930960736
3388	0.0893022639
3389	0.08929443663
3390	0.08928659617
3391	0.08928029543
3392	0.08927353703
3393	0.08926818659
3394	0.08925644792
3395	0.08925046004
3396	0.08924206223
3397	0.08923572232
3398	0.08922552222
3399	0.08922017434
3400	0.08921319224
3401	0.08920550695
3402	0.08920052356
3403	0.08919847642
3404	0.08919058863
3405	0.08918058556
3406	0.08917197865
3407	0.08916521705
3408	0.08915739715
3409	0.08915247147
3410	0.08914468105
3411	0.08913892356
3412	0.08912978943
3413	0.08912176744
3414	0.08910976615
3415	0.08909954228
3416	0.08909345172
3417	0.08908504672
3418	0.08907889686
3419	0.08907297076
3420	0.08906464478
3421	0.08905533131
3422	0.08904968086
3423	0.08904309704
3424	0.08903790771
3425	0.08902777492
3426	0.08902146411
3427	0.08901305522
3428	0.08901085531
3429	0.0890050337
3430	0.08899629058
3431	0.08898996066
3432	0.0889823499
3433	0.08897517412
3434	0.08896526036
3435	0.08895603763
3436	0.08894582756
3437	0.08893980577
3438	0.08893353383
3439	0.08892405296
3440	0.08891949997
3441	0.08891137067
3442	0.08889964836
3443	0.08889071829
3444	0.08888183875
3445	0.0888772439
3446	0.0888750592
3447	0.08886867651
3448	0.08885968104
3449	0.08885135745
3450	0.08884701312
3451	0.08883836999
3452	0.08883217455
3453	0.08882569079
3454	0.08881737632
3455	0.08880759394
3456	0.0887973297
3457	0.08878786333
3458	0.08878281565
3459	0.08877606382
3460	0.0887705883
3461	0.08876841616
3462	0.08876176769
3463	0.08875201035
3464	0.08874722297
3465	0.08873872575
3466	0.08872966939
3467	0.08872561351
3468	0.08871965907
3469	0.08871441805
3470	0.0887084388
3471	0.08870181423
3472	0.08869243048
3473	0.08869046422
3474	0.08868082618
3475	0.08866996991
3476	0.08866329524
3477	0.08865438747
3478	0.08864580158
3479	0.08863612485
3480	0.08863043526
3481	0.08862395731
3482	0.0886121531
3483	0.08860583984
3484	0.08859448815
3485	0.08858824013
3486	0.08857815935
3487	0.08856775379
3488	0.08856070844
3489	0.08855258787
3490	0.08854320518
3491	0.08853236618
3492	0.08852542244
3493	0.08851924778
3494	0.08850969646
3495	0.08850212695
3496	0.08850000499
3497	0.08849166226
3498	0.08848359568
3499	0.0884750603
3500	0.08846935672
3501	0.0884630609
3502	0.08845706322
3503	0.08844839284
3504	0.08844304007
3505	0.0884350474
3506	0.08842555926
3507	0.08841945825
3508	0.08841243697
3509	0.08840763219
3510	0.08840104712
3511	0.08839396218
3512	0.08838787521
3513	0.08838146899
3514	0.08837257663
3515	0.08836682699
3516	0.08836063873
3517	0.0883499675
3518	0.08834178026
3519	0.08833333038
3520	0.08832397667
3521	0.08831811784
3522	0.08830890339
3523	0.08830058188
3524	0.08829232314
3525	0.08828458156
3526	0.08827380725
3527	0.08826986124
3528	0.0882646119
3529	0.08825956646
3530	0.08825375587
3531	0.08825165285
3532	0.08824427605
3533	0.08823755525
3534	0.08822949657
3535	0.0882237733
3536	0.0882171343
3537	0.08821029743
3538	0.08820403773
3539	0.08819821517
3540	0.08818886912
3541	0.08817898663
3542	0.08817051587
3543	0.08816509536
3544	0.08815555836
3545	0.08815087639
3546	0.08814446007
3547	0.08813508049
3548	0.08812562455
3549	0.08811921399
3550	0.08811537103
3551	0.08810744115
3552	0.08809839272
3553	0.08808908931
3554	0.0880808273
3555	0.0880743704
3556	0.08806568424
3557	0.08805737552
3558	0.08804878928
3559	0.08804269283
3560	0.08803486402
3561	0.08802624402
3562	0.08801821948
3563	0.0880113822
3564	0.0880063452
3565	0.08799778272
3566	0.08798970234
3567	0.08798354117
3568	0.08797569151
3569	0.08796362106
3570	0.08795752165
3571	0.08794912849
3572	0.08794065989
3573	0.0879333612
3574	0.0879257666
3575	0.08792197859
3576	0.08791568412
3577	0.08791283769
3578	0.08790471463
3579	0.08790082973
3580	0.08789170683
3581	0.08788561508
3582	0.08788341904
3583	0.08787616989
3584	0.08786971903
3585	0.08786433038
3586	0.08785496599
3587	0.08784686851
3588	0.08784098382
3589	0.08783328662
3590	0.08782390421
3591	0.08781603264
3592	0.08780806824
3593	0.08780265859
3594	0.08779550874
3595	0.08778786467
3596	0.08778181139
3597	0.0877730946
3598	0.08776375888
3599	0.08775502488
3600	0.08774705465
3601	0.08773891108
3602	0.08773343991
3603	0.08772745134
3604	0.08771982534
3605	0.08771265811
3606	0.08770539775
3607	0.08769704478
3608	0.08769294439
3609	0.08768654974
3610	0.0876810044
3611	0.08767693563
3612	0.08766871947
3613	0.08766096829
3614	0.08765263292
3615	0.08764711836
3616	0.08763731877
3617	0.08763286364
3618	0.08762670186
3619	0.08762066573
3620	0.08761199468
3621	0.08760172702
3622	0.08759955618
3623	0.0875920564
3624	0.08758511053
3625	0.08757906015
3626	0.08757432821
3627	0.08756569791
3628	0.08755979344
3629	0.08755525446
3630	0.08754931415
3631	0.0875402717
3632	0.08753452877
3633	0.0875278621
3634	0.08752058084
3635	0.08751048907
3636	0.08749913082
3637	0.08749400663
3638	0.0874851895
3639	0.08747837163
3640	0.0874690441
3641	0.08745932376
3642	0.08745035843
3643	0.08744432462
3644	0.08743828489
3645	0.08743271737
3646	0.08742566421
3647	0.08741881044
3648	0.08741404991
3649	0.08740708143
3650	0.08740120052
3651	0.08739476393
3652	0.08738923258
3653	0.08738331237
3654	0.08737838016
3655	0.08737313081
3656	0.08736642654
3657	0.08735936884
3658	0.08735278934
3659	0.0873469223
3660	0.08733998887
3661	0.08733274828
3662	0.08732678145
3663	0.08732056248
3664	0.08731516774
3665	0.08730965734
3666	0.08730332926
3667	0.08729769893
3668	0.08729055433
3669	0.08728514696
3670	0.08727642319
3671	0.08726880698
3672	0.08726460258
3673	0.08725778451
3674	0.0872492062
3675	0.08724294646
3676	0.08723860065
3677	0.08722992186
3678	0.08722406131
3679	0.08721402538
3680	0.08720788055
3681	0.08720142842
3682	0.08719473879
3683	0.08718812636
3684	0.08718026811
3685	0.08717539355
3686	0.0871684213
3687	0.08716251
3688	0.0871541889
3689	0.08714639443
3690	0.08714109921
3691	0.08713528271
3692	0.08712704544
3693	0.08711752089
3694	0.08710958044
3695	0.08710758594
3696	0.08710232893
3697	0.08709533828
3698	0.08708490356
3699	0.0870778706
3700	0.08706884983
3701	0.08706305558
3702	0.08705628116
3703	0.08704724362
3704	0.0870402038
3705	0.08703282965
3706	0.08702855365
3707	0.08702250792
3708	0.08701631485
3709	0.08701134874
3710	0.08700050941
3711	0.08699395275
3712	0.08698705354
3713	0.08698062734
3714	0.08697231319
3715	0.08696742797
3716	0.08696021087
3717	0.08695054411
3718	0.08694595908
3719	0.08693788254
3720	0.08693428267
3721	0.08693231297
3722	0.08692678225
3723	0.08691838793
3724	0.08691254735
3725	0.08690646296
3726	0.08690139458
3727	0.08689280158
3728	0.08688355143
3729	0.08687577851
3730	0.08686836973
3731	0.08685974641
3732	0.08685383868
3733	0.08684808608
3734	0.08683996569
3735	0.08683380326
3736	0.08682533514
3737	0.08681765856
3738	0.08681189518
3739	0.08680669937
3740	0.08680038271
3741	0.0867964724
3742	0.08679099947
3743	0.08678293364
3744	0.08677343645
3745	0.08676762707
3746	0.08676194039
3747	0.08675757784
3748	0.08674871462
3749	0.08674168846
3750	0.08673634255
3751	0.08673149761
3752	0.08672231941
3753	0.08671521487
3754	0.08670801395
3755	0.08670043123
3756	0.08669269268
3757	0.08668466998
3758	0.08668272035
3759	0.08667427844
3760	0.08666788001
3761	0.08666135957
3762	0.0866542375
3763	0.08664324924
3764	0.08663418434
3765	0.08662903164
3766	0.08662211531
3767	0.08661570966
3768	0.08660825155
3769	0.08660322032
3770	0.0865967685
3771	0.08659156609
3772	0.08658483949
3773	0.08657714277
3774	0.08657107629
3775	0.08656204152
3776	0.08655637357
3777	0.08655072059
3778	0.08654115509
3779	0.08653574053
3780	0.08652971019
3781	0.08652261261
3782	0.08651627882
3783	0.08650871977
3784	0.08650282295
3785	0.08649408489
3786	0.08648775599
3787	0.08647950147
3788	0.08647466799
3789	0.08646707246
3790	0.08646011839
3791	0.08645278847
3792	0.08644462012
3793	0.08643891778
3794	0.08643376217
3795	0.08642796017
3796	0.08641922906
3797	0.08641086682
3798	0.08640508125
3799	0.08639683227
3800	0.08639148367
3801	0.08638033938
3802	0.08637167914
3803	0.0863629474
3804	0.08635818664
3805	0.08635169565
3806	0.08634552086
3807	0.08633860725
3808	0.08633072556
3809	0.08632516494
3810	0.08631736651
3811	0.08631263828
3812	0.08630488823
3813	0.08629752976
3814	0.08629167948
3815	0.08628412752
3816	0.08627375515
3817	0.0862672894
3818	0.08626155327
3819	0.08625496746
3820	0.08624959431
3821	0.08624272954
3822	0.08623637441
3823	0.08623262018
3824	0.08622693396
3825	0.08622435664
3826	0.08621868946
3827	0.08621132854
3828	0.08620616127
3829	0.08619750756
3830	0.08618959217
3831	0.08618272598
3832	0.0861754275
3833	0.08616437776
3834	0.0861565444
3835	0.0861502411
3836	0.08614480327
3837	0.086140548
3838	0.08613586119
3839	0.08613393951
3840	0.08613202838
3841	0.08612570609
3842	0.08611968607
3843	0.0861127141
3844	0.08610573053
3845	0.08609943515
3846	0.08609313317
3847	0.08608507278
3848	0.08607922294
3849	0.08606892363
3850	0.08606427683
3851	0.08605584029
3852	0.08605009964
3853	0.08604819882
3854	0.08603692243
3855	0.08603153494
3856	0.08602574734
3857	0.08602377772
3858	0.08601870319
3859	0.08601125424
3860	0.08600329783
3861	0.08599588096
3862	0.08598941889
3863	0.08598114538
3864	0.08597092701
3865	0.08596589745
3866	0.0859606959
3867	0.08595506917
3868	0.08595029408
3869	0.08594240975
3870	0.08593582592
3871	0.08592847609
3872	0.08591973947
3873	0.08591023219
3874	0.08590509898
3875	0.0858987683
3876	0.08589184853
3877	0.08588556693
3878	0.08588007707
3879	0.0858744696
3880	0.08586373954
3881	0.08586186251
3882	0.08585697191
3883	0.08585073011
3884	0.08584370252
3885	0.08583856211
3886	0.0858339644
3887	0.08582827719
3888	0.08582437549
3889	0.08581677261
3890	0.08581119802
3891	0.08580551784
3892	0.08579235467
3893	0.08579049091
3894	0.08578461471
3895	0.08577804309
3896	0.08576988891
3897	0.08576323247
3898	0.08575659995
3899	0.0857486803
3900	0.08574401364
3901	0.08573782361
3902	0.08572980467
3903	0.08572103649
3904	0.08571599364
3905	0.08571042488
3906	0.08570186663
3907	0.08569393118
3908	0.08568860821
3909	0.08568294679
3910	0.08568095801
3911	0.08567415125
3912	0.0856680111
3913	0.08566058928
3914	0.08565487617
3915	0.08564789487
3916	0.08564157344
3917	0.08563234216
3918	0.08562624756
3919	0.08562019176
3920	0.08561086226
3921	0.08560906018
3922	0.08560278371
3923	0.08559512243
3924	0.08558752786
3925	0.08558291525
3926	0.08557602189
3927	0.08557094796
3928	0.08556735717
3929	0.08556083583
3930	0.08555439972
3931	0.08554713636
3932	0.08554200222
3933	0.0855363178
3934	0.08553073499
3935	0.08552470686
3936	0.08551700433
3937	0.08550853829
3938	0.08549978292
3939	0.08549451822
3940	0.08548783214
3941	0.08548196628
3942	0.08547497286
3943	0.08546417504
3944	0.08545825866
3945	0.08545646593
3946	0.08544982916
3947	0.0854438384
3948	0.08543606861
3949	0.08542916929
3950	0.08542428215
3951	0.08541596931
3952	0.08540940964
3953	0.08540393915
3954	0.08539788144
3955	0.08539056377
3956	0.08538498952
3957	0.08537849694
3958	0.08537061081
3959	0.08536493949
3960	0.08536009498
3961	0.08534976646
3962	0.08534192383
3963	0.08533448857
3964	0.08532795392
3965	0.0853208712
3966	0.08531559868
3967	0.08530846298
3968	0.08530662757
3969	0.08529604561
3970	0.08528846498
3971	0.08528292859
3972	0.08527390073
3973	0.0852687388
3974	0.08526179319
3975	0.08525281064
3976	0.08524672628
3977	0.08523844238
3978	0.08523397308
3979	0.08522699045
3980	0.08522235641
3981	0.08521757256
3982	0.08520874803
3983	0.08520044572
3984	0.08519441763
3985	0.08518860634
3986	0.08518028277
3987	0.08516980469
3988	0.08516156974
3989	0.085155172
3990	0.08514836065
3991	0.08514181358
3992	0.08513551498
3993	0.0851267828
3994	0.0851199968
3995	0.08511467514
3996	0.08511113598
3997	0.08510527946
3998	0.08509889532
3999	0.08509182592
